game_year,game_date,game_pk,at_bat_number,pitch_number,p_throws,stand,pitch_type,zone,hc_x,hc_y,loc_x,loc_y,type,events,bb_type,hit_direction,ooz,sort_rank
2023,2023-04-09,718652,62,4,R,R,CH,13.0,66.85,98.69,-146.17145047000002,248.51891818000004,X,field_out,line_drive,Pull,True,0
2023,2023-04-09,718652,5,3,R,R,ST,6.0,129.73,60.24,10.75634200999997,344.47746813000003,X,field_out,fly_ball,Straightaway,False,1
2023,2023-04-07,718685,38,1,R,R,SL,8.0,118.69,153.93,-16.79586583000001,110.65805214000002,X,single,ground_ball,Straightaway,False,1
2023,2023-04-07,718685,17,3,R,R,FF,7.0,143.85,72.36,45.995216529999986,314.22993561000004,X,field_out,fly_ball,Straightaway,False,1
2023,2023-04-07,718685,56,5,R,R,SL,8.0,124.47,101.03,-2.3708874500000072,242.67904804000005,X,single,ground_ball,Straightaway,False,1
2023,2023-04-05,718699,19,3,R,R,SL,14.0,114.74,166.13,-26.65376628000002,80.21086594000005,X,single,ground_ball,Pull,True,0
2023,2023-04-05,718699,60,2,R,R,SI,6.0,116.4,145.26,-22.51095241999999,132.29551971000006,X,field_out,ground_ball,Straightaway,False,1
2023,2023-04-04,718710,16,3,R,R,CU,5.0,128.75,75.37,8.310584429999997,306.7179659,X,field_out,line_drive,Straightaway,False,1
2023,2023-04-04,718710,48,4,R,R,SI,4.0,83.24,113.77,-105.26740278000003,210.88419950000005,X,single,ground_ball,Pull,False,0
2023,2023-04-04,718710,33,4,R,R,ST,12.0,156.41,111.66,77.34084428999999,216.15006531000006,X,single,line_drive,Oppo,True,2
2023,2023-04-04,718710,1,1,R,R,FF,3.0,124.36,213.97,-2.6454112600000057,-39.182034699999974,X,field_out,popup,Pull,False,0
2023,2023-04-03,718725,37,2,L,R,FF,8.0,106.08,167.17,-48.266277140000014,77.61536810000007,X,field_out,ground_ball,Pull,False,0
2023,2023-04-03,718725,21,2,L,R,ST,12.0,179.06,103.51,133.86779244000002,236.48978396000004,X,single,line_drive,Oppo,True,2
2023,2023-04-03,718725,59,4,R,R,SL,6.0,115.27,84.23,-25.331060650000015,284.60632084,X,single,line_drive,Straightaway,False,1
2023,2023-04-03,718725,1,6,L,R,FC,1.0,108.62,158.53,-41.9272728,99.17796554000003,X,field_out,popup,Pull,False,0
2023,2023-04-02,718739,34,6,L,R,FC,9.0,182.62,114.18,142.75238120000003,209.86097439000002,X,single,line_drive,Oppo,False,2
2023,2023-04-02,718739,18,1,L,R,CH,6.0,70.35,64.26,-137.43660197000003,334.44487071,X,field_out,fly_ball,Pull,False,0
2023,2023-04-02,718739,51,3,L,R,FF,8.0,200.99,83.71,188.59785747000004,285.9040697600001,X,field_out,fly_ball,Oppo,False,2
2023,2023-04-02,718739,1,3,L,R,SI,9.0,121.54,71.98,-9.683203479999989,315.17829059,X,double,line_drive,Straightaway,False,1
2023,2023-04-01,718752,39,3,R,R,SL,14.0,216.22,99.88,226.6069268,245.54906969000007,X,triple,fly_ball,Oppo,True,2
2023,2023-04-01,718752,21,2,R,R,SL,3.0,146.9,152.36,53.607013080000016,114.57625561,X,field_out,ground_ball,Oppo,False,2
2023,2023-04-01,718752,59,1,R,R,SL,6.0,101.74,157.99,-59.09748928000002,100.52562788000002,X,single,ground_ball,Pull,False,0
2023,2023-04-01,718752,87,5,L,R,FF,2.0,113.48,44.25,-29.798311739999995,384.38324742000003,X,field_out,fly_ball,Straightaway,False,1
2023,2023-03-30,718779,17,2,R,R,SL,9.0,211.44,120.16,214.67761942,194.93686181000004,X,triple,ground_ball,Oppo,False,2
2023,2023-03-30,718779,55,5,L,R,FF,5.0,156.02,102.14,76.36753260000003,239.90885323000003,X,field_out,fly_ball,Oppo,False,2
2023,2023-03-30,718779,75,1,R,R,FF,12.0,166.49,146.17,102.49720797000002,130.02445910000006,X,field_out,popup,Oppo,True,2
2024,2024-09-29,744798,35,2,R,R,CU,14.0,159.81,144.5,85.82612569000001,134.19222967000005,X,field_out,popup,Oppo,True,2
2024,2024-09-29,744798,19,2,R,R,CU,14.0,109.78,151.65,-39.03229444,116.34818202000002,X,field_out,ground_ball,Pull,True,0
2024,2024-09-29,744798,2,1,R,R,FF,4.0,75.04,121.15,-125.73190498,192.46614752000002,X,single,ground_ball,Pull,False,0
2024,2024-09-29,744798,55,2,R,R,FF,5.0,123.26,99.83,-5.390649359999992,245.67385324000006,X,single,ground_ball,Straightaway,False,1
2024,2024-09-28,744799,57,3,L,R,CH,13.0,48.83,61.27,-191.14344189000002,341.90692700000005,X,home_run,fly_ball,Pull,True,0
2024,2024-09-28,744799,2,3,L,R,FF,5.0,156.56,123.14,77.71519494,187.49976223000004,X,field_out,popup,Oppo,False,2
2024,2024-09-27,744797,27,3,R,R,FF,13.0,114.21,151.91,-27.976471910000022,115.69930756000004,X,force_out,ground_ball,Pull,True,0
2024,2024-09-27,744797,2,1,R,R,SL,7.0,66.5,108.1,-147.04493532,225.03465407000004,X,field_out,fly_ball,Pull,False,0
2024,2024-09-25,745521,37,4,R,R,SI,4.0,100.5,161.07,-62.19212132000001,92.83896120000006,X,force_out,ground_ball,Pull,False,0
2024,2024-09-25,745521,19,5,R,R,FF,3.0,129.45,165.52,10.057554129999968,81.73322525,X,field_out,ground_ball,Straightaway,False,1
2024,2024-09-25,745521,56,5,R,R,FC,8.0,144.8,156.96,48.36610398000003,103.09616901000001,X,field_out,ground_ball,Oppo,False,2
2024,2024-09-25,745521,72,2,R,R,SI,4.0,30.45,111.22,-237.01387487000002,217.24816055000005,X,double,ground_ball,Pull,False,0
2024,2024-09-25,745521,6,2,R,R,FC,5.0,48.72,53.63,-191.41796570000002,360.9738534400001,X,home_run,line_drive,Pull,False,0
2024,2024-09-24,745526,29,1,L,R,FF,4.0,96.2,160.56,-72.92350662,94.11175341000003,X,field_out,ground_ball,Pull,False,0
2024,2024-09-24,745526,46,1,L,R,SI,8.0,178.6,146.83,132.71978378,128.37731624,X,field_out,fly_ball,Oppo,False,2
2024,2024-09-24,745526,6,2,L,R,FF,4.0,92.33,157.65,-82.58175339000002,101.37415602000002,X,field_out,ground_ball,Pull,False,0
2024,2024-09-23,745527,52,3,R,R,FC,9.0,118.76,160.35,-16.621168859999994,94.63584432000005,X,field_out,ground_ball,Straightaway,False,1
2024,2024-09-23,745527,35,2,R,R,FC,8.0,102.5,133.88,-57.20077932000001,160.69625569000004,X,field_out,popup,Pull,False,0
2024,2024-09-23,745527,72,3,R,R,ST,6.0,121.21,147.73,-10.50677491000002,126.13121234000006,X,field_out,ground_ball,Straightaway,False,1
2024,2024-09-23,745527,22,1,R,R,ST,5.0,50.54,122.54,-186.87584448,188.99716483000003,X,double,line_drive,Pull,False,0
2024,2024-09-23,745527,6,5,R,R,FF,14.0,153.84,165.51,70.92696982000001,81.75818196000006,X,field_out,ground_ball,Oppo,True,2
2024,2024-09-22,745767,21,6,R,R,FF,11.0,69.03,118.39,-140.73088769,199.35419948000003,X,field_out,fly_ball,Pull,True,0
2024,2024-09-22,745767,36,5,R,R,ST,9.0,116.91,161.77,-21.238160210000014,91.0919915,X,field_out,ground_ball,Pull,False,0
2024,2024-09-22,745767,2,4,R,R,SL,8.0,108.82,58.61,-41.428138600000025,348.5454118600001,X,single,line_drive,Straightaway,False,1
2024,2024-09-22,745767,56,1,R,R,FF,4.0,134.28,91.78,22.11164506,265.76400479000006,X,single,fly_ball,Straightaway,False,1
2024,2024-09-21,745768,27,4,L,R,CH,9.0,116.09,155.04,-23.284610429999997,107.88785733000006,X,field_out,ground_ball,Pull,False,0
2024,2024-09-21,745768,70,3,R,R,SL,9.0,108.11,149.88,-43.20006501000001,120.76551969000005,X,field_out,ground_ball,Pull,False,0
2024,2024-09-21,745768,2,3,L,R,SI,12.0,112.27,72.34,-32.81807365000002,314.27984903000004,X,field_out,fly_ball,Straightaway,True,1
2024,2024-09-20,745770,21,5,L,R,FF,4.0,82.37,148.99,-107.43863655,122.98666688000002,X,field_out,line_drive,Pull,False,0
2024,2024-09-20,745770,64,1,L,R,SI,5.0,38.31,88.75,-217.39790081,273.32588792000007,X,field_out,fly_ball,Pull,False,0
2024,2024-09-20,745770,51,5,R,R,FC,14.0,174.42,128.72,122.28787899999998,173.57391805000003,X,single,fly_ball,Oppo,True,2
2024,2024-09-20,745770,2,3,L,R,FF,12.0,179.1,82.4,133.96761927999998,289.17339877,X,field_out,fly_ball,Oppo,True,2
2024,2024-09-20,745770,33,3,R,R,FF,6.0,179.18,112.24,134.16727296000002,214.70257613000007,X,single,ground_ball,Oppo,False,2
2024,2024-09-19,745769,44,1,R,R,ST,5.0,189.42,92.41,159.72294399999998,264.19173206000005,X,field_out,fly_ball,Oppo,False,2
2024,2024-09-19,745769,20,2,R,R,SI,4.0,35.99,46.28,-223.18785753000003,379.31703529000004,X,home_run,fly_ball,Pull,False,0
2024,2024-09-19,745769,80,3,R,R,FF,5.0,208.75,105.67,207.96426443000001,231.09913460000004,X,field_out,fly_ball,Oppo,False,2
2024,2024-09-18,745933,19,2,R,R,FF,5.0,195.39,112.95,174.62209986999997,212.93064972000005,X,field_out,fly_ball,Oppo,False,2
2024,2024-09-18,745933,54,3,R,R,FF,12.0,149.23,155.98,59.42192650999998,105.54192659000006,X,force_out,ground_ball,Oppo,True,2
2024,2024-09-18,745933,39,3,R,R,SL,4.0,91.66,104.04,-84.25385296000002,235.16707833000004,X,single,line_drive,Pull,False,0
2024,2024-09-17,745935,18,2,R,R,FF,6.0,117.37,81.18,-20.090151549999995,292.21811739000003,X,single,line_drive,Straightaway,False,1
2024,2024-09-17,745935,67,1,R,R,SL,8.0,124.97,94.05,-1.1230519500000071,260.09883162000006,X,single,line_drive,Straightaway,False,1
2024,2024-09-17,745935,51,1,L,R,CU,4.0,51.1,114.86,-185.47826872,208.16391811000005,X,single,line_drive,Pull,False,0
2024,2024-09-17,745935,2,5,R,R,FC,9.0,112.68,147.85,-31.79484853999999,125.83173182000004,X,field_out,ground_ball,Pull,False,0
2024,2024-09-16,745939,43,2,R,R,SI,3.0,90.23,92.04,-87.82266249,265.11513033000006,X,single,line_drive,Pull,False,0
2024,2024-09-16,745939,19,2,R,R,SI,4.0,156.12,128.52,76.61709970000001,174.07305225000002,X,single,ground_ball,Oppo,False,2
2024,2024-09-16,745939,58,4,R,R,FF,12.0,158.62,100.7,82.85627720000001,243.50261947000004,X,field_out,fly_ball,Oppo,True,2
2024,2024-09-15,745530,41,1,L,R,CH,9.0,97.18,46.89,-70.47774903999999,377.79467598,X,double,line_drive,Straightaway,False,1
2024,2024-09-15,745530,6,7,L,R,CH,8.0,106.82,147.62,-46.41948060000003,126.40573615000002,X,field_out,ground_ball,Pull,False,0
2024,2024-09-15,745530,60,5,R,R,FC,11.0,165.75,92.88,100.65041143,263.01876669000006,X,field_out,fly_ball,Oppo,True,2
2024,2024-09-14,745528,32,1,R,R,SI,4.0,139.77,163.29,35.812878850000025,87.29857158000006,X,field_out,ground_ball,Oppo,False,2
2024,2024-09-13,745529,48,2,L,R,SI,14.0,169.8,102.52,110.75787898000003,238.96049825000006,X,field_out,line_drive,Oppo,True,2
2024,2024-09-13,745529,25,3,L,R,CH,12.0,118.48,180.97,-17.319956739999995,43.17510830000003,X,field_out,ground_ball,Pull,True,0
2024,2024-09-13,745529,7,1,L,R,CU,2.0,148.62,57.48,57.899567200000014,351.3655200900001,X,field_out,fly_ball,Straightaway,False,1
2024,2024-09-11,745525,46,1,R,R,SL,5.0,99.87,163.4,-63.76439405,87.02404777000002,X,field_out,ground_ball,Pull,False,0
2024,2024-09-11,745525,25,5,R,R,CU,8.0,123.33,56.01,-5.215952390000009,355.0341564600001,X,field_out,line_drive,Straightaway,False,1
2024,2024-09-11,745525,6,3,R,R,FF,5.0,112.34,136.55,-32.643376679999996,154.03281412,X,single,ground_ball,Straightaway,False,1
2024,2024-09-11,745525,61,4,R,R,ST,14.0,109.63,155.77,-39.40664509000002,106.06601750000002,X,field_out,ground_ball,Pull,True,0
2024,2024-09-10,745535,45,1,R,R,FC,8.0,106.25,164.63,-47.84201307000001,83.95437244000004,X,field_out,ground_ball,Pull,False,0
2024,2024-09-10,745535,27,6,R,R,FF,1.0,57.52,54.26,-169.45606090000004,359.4015807100001,X,home_run,fly_ball,Pull,False,0
2024,2024-09-10,745535,75,3,R,R,FC,5.0,49.75,67.15,-188.84742457000002,327.23238152000005,X,home_run,fly_ball,Pull,False,0
2024,2024-09-10,745535,63,1,R,R,SI,4.0,158.03,118.34,81.38383131,199.47898303000002,X,single,ground_ball,Oppo,False,2
2024,2024-09-09,745534,23,5,L,R,FF,1.0,115.33,156.79,-25.18132039000001,103.52043308000006,X,field_out,popup,Pull,False,0
2024,2024-09-09,745534,65,5,R,R,SI,6.0,180.87,71.75,138.38495695000003,315.75229492000005,X,field_out,line_drive,Oppo,False,2
2024,2024-09-09,745534,6,4,R,R,FF,9.0,144.28,150.68,47.06835506,118.76898289000002,X,field_out,ground_ball,Oppo,False,2
2024,2024-09-09,745534,43,5,R,R,SI,6.0,161.73,120.47,90.61781400999998,194.16320380000005,X,single,ground_ball,Oppo,False,2
2024,2024-09-08,746017,32,4,R,R,FF,6.0,145.62,129.93,50.41255420000001,170.55415614000003,X,double_play,line_drive,Oppo,False,2
2024,2024-09-08,746017,2,5,R,R,CU,9.0,88.71,79.33,-91.61608241000003,296.83510874000007,X,field_out,line_drive,Pull,False,0
2024,2024-09-07,746018,21,3,R,R,ST,14.0,163.99,91.19,96.25803047000002,267.2364506800001,X,field_out,line_drive,Oppo,True,2
2024,2024-09-07,746018,42,3,R,R,FF,3.0,196.77,106.03,178.06612585000005,230.20069304000003,X,field_out,fly_ball,Oppo,False,2
2024,2024-09-06,746016,14,2,L,R,SI,8.0,66.86,50.01,-146.14649376000003,370.00818246000006,X,home_run,fly_ball,Pull,False,0
2024,2024-09-06,746016,44,1,R,R,SL,9.0,184.31,143.82,146.97006519,135.88928595000004,X,double,line_drive,Oppo,False,2
2024,2024-09-06,746016,26,2,L,R,FF,5.0,175.35,107.4,124.60885302999999,226.78162377000004,X,field_out,fly_ball,Oppo,False,2
2024,2024-09-06,746016,72,3,R,R,FA,5.0,145.68,150.03,50.56229446000002,120.39116904000004,X,grounded_into_double_play,ground_ball,Oppo,False,2
2024,2024-09-06,746016,2,2,L,R,CH,14.0,72.27,114.08,-132.64491365000003,210.11054149000006,X,single,ground_ball,Pull,True,0
2024,2024-09-05,746021,35,1,R,R,CU,8.0,58.24,89.39,-167.65917778000002,271.72865848000004,X,field_out,line_drive,Pull,False,0
2024,2024-09-05,746021,18,1,R,R,SV,5.0,118.99,55.14,-16.047164530000018,357.20539023000003,X,field_out,fly_ball,Straightaway,False,1
2024,2024-09-05,746021,48,5,L,R,FF,5.0,133.95,52.15,21.288073629999968,364.66744652000006,X,field_out,fly_ball,Straightaway,False,1
2024,2024-09-05,746021,71,4,R,R,SI,1.0,103.99,124.71,-53.48222953000002,183.58155876000006,X,field_out,fly_ball,Pull,False,0
2024,2024-09-04,744887,36,7,R,R,FF,14.0,131.88,142.45,16.122034659999986,139.30835522000007,X,field_out,ground_ball,Straightaway,True,1
2024,2024-09-04,744887,17,1,R,R,SL,9.0,104.28,170.12,-52.75848494,70.25313865000003,X,grounded_into_double_play,ground_ball,Pull,False,0
2024,2024-09-04,744887,2,5,R,R,FF,2.0,154.52,59.65,72.62402610000002,345.94991402000005,X,field_out,fly_ball,Straightaway,False,1
2024,2024-09-03,744891,40,1,R,R,SI,4.0,124.29,150.11,-2.8201082299999887,120.19151536,X,single,ground_ball,Straightaway,False,1
2024,2024-09-03,744891,27,3,R,R,ST,12.0,110.34,165.88,-37.63471868,80.83478369000004,X,field_error,ground_ball,Pull,True,0
2024,2024-09-03,744891,56,4,L,R,FC,6.0,164.07,80.8,96.45768414999999,293.16647237000006,X,single,line_drive,Oppo,False,2
2024,2024-09-03,744891,2,3,R,R,SL,6.0,45.45,115.55,-199.57880987000001,206.44190512000006,X,double,ground_ball,Pull,False,0
2024,2024-09-03,744891,70,1,L,R,CU,8.0,56.47,82.99,-172.07651545000002,287.70095288000005,X,field_out,line_drive,Pull,False,0
2024,2024-09-01,745536,43,3,R,R,FC,12.0,162.48,106.6,92.48956725999997,228.77816057000007,X,single,line_drive,Oppo,True,2
2024,2024-09-01,745536,6,1,R,R,FF,9.0,132.69,82.36,18.143528169999993,289.27322561000005,X,field_out,line_drive,Straightaway,False,1
2024,2024-08-31,745532,43,9,L,R,FF,1.0,48.47,62.21,-192.04188345000003,339.56099626,X,home_run,fly_ball,Pull,False,0
2024,2024-08-31,745532,5,2,L,R,FF,13.0,85.91,157.4,-98.60396121000002,101.99807377000002,X,field_out,ground_ball,Pull,True,0
2024,2024-08-30,745533,42,6,R,R,FF,9.0,135.98,71.46,26.35428575999997,316.4760395100001,X,field_out,line_drive,Straightaway,False,1
2024,2024-08-30,745533,65,10,R,R,FF,5.0,127.48,78.26,5.141082260000006,299.50547671000004,X,field_out,fly_ball,Straightaway,False,1
2024,2024-08-30,745533,5,4,R,R,FF,7.0,101.61,167.98,-59.42192651000001,75.59387459000006,X,field_out,ground_ball,Pull,False,0
2024,2024-08-29,745531,41,4,R,R,CU,8.0,100.6,167.47,-61.94255422000003,76.86666680000003,X,force_out,ground_ball,Pull,False,0
2024,2024-08-29,745531,25,5,R,R,FF,5.0,154.86,71.07,73.47255424000004,317.4493512000001,X,field_out,fly_ball,Oppo,False,2
2024,2024-08-29,745531,6,2,R,R,CU,4.0,91.26,89.51,-85.25212136,271.42917796000006,X,field_out,fly_ball,Pull,False,0
2024,2024-08-28,745541,69,8,R,R,CU,14.0,121.88,102.51,-8.834675340000016,238.98545496000003,X,single,line_drive,Straightaway,True,1
2024,2024-08-28,745541,48,4,R,R,ST,6.0,128.59,192.75,7.911277070000005,13.776103920000027,X,field_out,ground_ball,Oppo,False,2
2024,2024-08-28,745541,7,2,R,R,FC,1.0,97.17,166.46,-70.50270575,79.38729451000002,X,field_out,ground_ball,Pull,False,0
2024,2024-08-27,745540,40,2,R,R,FF,3.0,71.41,75.5,-134.79119071000002,306.39352867,X,field_out,line_drive,Pull,False,0
2024,2024-08-27,745540,22,5,R,R,FF,14.0,168.31,123.94,107.03932919,185.50322543000004,X,single,ground_ball,Oppo,True,2
2024,2024-08-27,745540,55,2,L,R,FC,5.0,169.96,78.68,111.15718634000002,298.45729489,X,single,line_drive,Oppo,False,2
2024,2024-08-26,745538,24,1,R,R,SL,4.0,78.1,105.38,-118.09515172000003,231.82287919000007,X,single,ground_ball,Pull,False,0
2024,2024-08-26,745538,58,5,R,R,FF,11.0,48.43,129.16,-192.14171029000005,172.47582281000004,X,double,line_drive,Pull,True,0
2024,2024-08-26,745538,6,7,R,R,SL,2.0,111.47,149.15,-34.81461045000001,122.58735952000002,X,fielders_choice,ground_ball,Pull,False,0
2024,2024-08-25,746263,34,1,R,R,SV,9.0,145.0,164.0,48.86523818,85.52664517000004,X,field_out,ground_ball,Oppo,False,2
2024,2024-08-25,746263,20,1,R,R,SI,8.0,99.99,168.7,-63.464913530000025,73.79699147000007,X,field_out,ground_ball,Pull,False,0
2024,2024-08-25,746263,68,3,L,R,CH,6.0,133.68,62.58,20.614242460000014,338.63759799,X,field_out,line_drive,Straightaway,False,1
2024,2024-08-25,746263,2,2,R,R,SI,9.0,122.43,134.55,-7.462056289999988,159.02415612000001,X,single,ground_ball,Straightaway,False,1
2024,2024-08-25,746263,52,2,L,R,CH,14.0,110.15,152.93,-38.108896169999994,113.15372314000001,X,grounded_into_double_play,ground_ball,Pull,True,0
2024,2024-08-24,746271,34,4,R,R,SL,14.0,111.97,159.21,-33.56677495000001,97.48090926000002,X,single,ground_ball,Pull,True,0
2024,2024-08-24,746271,18,5,R,R,SI,8.0,169.03,118.34,108.83621231000001,199.47898303000002,X,single,ground_ball,Oppo,False,2
2024,2024-08-24,746271,66,2,L,R,FF,2.0,159.48,113.92,85.00255425999998,210.50984885000003,X,single,ground_ball,Oppo,False,2
2024,2024-08-24,746271,2,6,R,R,SI,5.0,151.26,156.49,64.48813863999997,104.26913438000001,X,field_out,ground_ball,Oppo,False,2
2024,2024-08-24,746271,52,5,R,R,SL,8.0,76.4,83.6,-122.33779242,286.1785935700001,X,field_out,line_drive,Pull,False,0
2024,2024-08-23,746268,47,1,R,R,FC,5.0,97.01,163.75,-70.90201311,86.15056292000003,X,field_error,ground_ball,Pull,False,0
2024,2024-08-23,746268,20,4,R,R,SI,4.0,101.07,167.3,-60.76958885000003,77.29093087,X,grounded_into_double_play,ground_ball,Pull,False,0
2024,2024-08-22,747082,43,1,R,R,SL,9.0,187.13,92.52,154.00785740999999,263.91720825000004,X,field_out,line_drive,Oppo,False,2
2024,2024-08-22,747082,21,7,R,R,SL,4.0,67.52,157.93,-144.49935090000002,100.67536814000002,X,field_out,popup,Pull,False,0
2024,2024-08-22,747082,60,5,R,R,CU,8.0,104.9,168.19,-51.21116891999999,75.06978368000004,X,grounded_into_double_play,ground_ball,Pull,False,0
2024,2024-08-22,747082,2,3,R,R,SL,6.0,140.66,148.19,38.03402603999999,124.98320368000005,X,force_out,ground_ball,Oppo,False,2
2024,2024-08-21,747084,43,2,L,R,FF,13.0,45.64,107.94,-199.10463238000003,225.43396143000004,X,sac_fly,fly_ball,Pull,True,0
2024,2024-08-21,747084,25,4,L,R,SI,4.0,104.3,171.82,-52.708571520000014,66.01049795000004,X,grounded_into_double_play,ground_ball,Pull,False,0
2024,2024-08-21,747084,2,3,L,R,FF,7.0,102.48,170.61,-57.25069274,69.03025986,X,field_out,ground_ball,Pull,False,0
2024,2024-08-20,747083,36,3,R,R,FF,5.0,208.67,99.14,207.76461074999997,247.39586623000005,X,field_out,fly_ball,Oppo,False,2
2024,2024-08-20,747083,19,2,R,R,FF,6.0,139.41,145.5,34.91443728999999,131.69655867000003,X,field_out,ground_ball,Oppo,False,2
2024,2024-08-20,747083,2,4,R,R,FF,3.0,159.03,61.39,83.87950231,341.60744648,X,field_out,line_drive,Oppo,False,2
2024,2024-08-20,747083,58,4,R,R,SL,9.0,106.17,161.52,-48.041666750000005,91.71590925000001,X,field_out,ground_ball,Pull,False,0
2024,2024-08-18,745539,23,2,R,R,SI,2.0,117.58,33.3,-19.56606064000001,411.7108448700001,X,home_run,fly_ball,Straightaway,False,1
2024,2024-08-18,745539,61,2,L,R,SI,9.0,155.65,84.18,75.44413433000001,284.73110439000004,X,field_out,line_drive,Oppo,False,2
2024,2024-08-18,745539,6,5,R,R,CU,2.0,116.11,80.68,-23.23469701000001,293.46595289000004,X,single,line_drive,Straightaway,False,1
2024,2024-08-17,745537,39,6,L,R,CU,5.0,39.15,106.75,-215.30153717000005,228.40380992000004,X,double,line_drive,Pull,False,0
2024,2024-08-17,745537,51,3,L,R,CH,14.0,101.32,164.12,-60.14567110000002,85.22716465000002,X,field_out,ground_ball,Pull,True,0
2024,2024-08-17,745537,5,3,L,R,FF,8.0,166.93,90.48,103.59530321000003,269.00837709,X,field_out,line_drive,Oppo,False,2
2024,2024-08-16,745542,41,7,L,R,FC,8.0,89.92,73.29,-88.5963205,311.90896158000004,X,double,line_drive,Pull,False,0
2024,2024-08-16,745542,23,7,L,R,SI,2.0,109.87,97.98,-38.80768405,250.29084459000003,X,single,ground_ball,Straightaway,False,1
2024,2024-08-16,745542,77,7,R,R,SL,4.0,65.95,65.1,-148.41755437,332.34850707000004,X,single,fly_ball,Pull,False,0
2024,2024-08-16,745542,6,5,L,R,SI,8.0,159.89,82.11,86.02577936999997,289.89714336000003,X,single,line_drive,Oppo,False,2
2024,2024-08-15,745545,33,4,L,R,FS,9.0,34.26,98.76,-227.50536836,248.34422121000003,X,double,line_drive,Pull,False,0
2024,2024-08-15,745545,65,1,R,R,FF,8.0,173.09,122.41,118.96863657000002,189.32160206000006,X,single,line_drive,Oppo,False,2
2024,2024-08-15,745545,46,3,R,R,SL,5.0,84.6,70.07,-101.87329022000003,319.94502220000004,X,field_out,line_drive,Pull,False,0
2024,2024-08-15,745545,5,5,L,R,FS,8.0,95.42,160.05,-74.87013,95.38454562000001,X,single,ground_ball,Pull,False,0
2024,2024-08-13,745548,47,2,R,R,FC,5.0,141.55,132.08,40.255173230000025,165.18846349,X,field_out,popup,Oppo,False,2
2024,2024-08-13,745548,26,4,R,R,FC,14.0,199.14,142.03,183.98086611999997,140.35653704000003,X,field_out,fly_ball,Oppo,True,2
2024,2024-08-13,745548,9,8,R,R,FC,8.0,91.33,121.35,-85.07742439000002,191.96701332000006,X,field_out,fly_ball,Pull,False,0
2024,2024-08-11,747166,43,4,R,R,SL,6.0,100.53,164.77,-62.117251190000005,83.6049785,X,force_out,ground_ball,Pull,False,0
2024,2024-08-11,747166,22,5,R,R,SI,4.0,97.5,162.75,-69.67913432,88.64623392000003,X,field_out,ground_ball,Pull,False,0
2024,2024-08-11,747166,65,2,R,R,SI,11.0,94.97,167.81,-75.99318195000001,76.01813866000002,X,grounded_into_double_play,ground_ball,Pull,True,0
2024,2024-08-11,747166,2,4,R,R,FC,14.0,121.37,116.07,-10.107467549999994,205.14415620000005,X,single,ground_ball,Straightaway,True,1
2024,2024-08-10,747164,40,1,R,R,KC,7.0,37.4,102.99,-219.66896142000004,237.78753288000004,X,double,line_drive,Pull,False,0
2024,2024-08-10,747164,23,4,R,R,SL,9.0,213.43,101.13,219.64400471000002,242.42948094000005,X,field_out,fly_ball,Oppo,False,2
2024,2024-08-10,747164,57,3,L,R,SI,7.0,103.37,162.99,-55.029545549999995,88.04727288000001,X,field_out,ground_ball,Pull,False,0
2024,2024-08-09,747168,25,1,R,R,SL,4.0,99.67,164.79,-64.26352825000001,83.55506508000005,X,field_out,ground_ball,Pull,False,0
2024,2024-08-09,747168,2,3,R,R,FF,11.0,110.87,161.95,-36.31201305,90.64277072000006,X,field_out,ground_ball,Pull,True,0
2024,2024-08-09,747168,60,3,R,R,FF,12.0,187.07,113.05,153.85811715,212.68108262000004,X,field_out,fly_ball,Oppo,True,2
2024,2024-08-08,747169,33,7,L,R,CH,14.0,114.08,162.23,-28.300909140000012,89.94398284000006,X,field_out,ground_ball,Pull,True,0
2024,2024-08-08,747169,18,7,L,R,CU,6.0,91.93,115.67,-83.58002178999999,206.14242460000003,X,field_out,fly_ball,Pull,False,0
2024,2024-08-08,747169,67,5,R,R,FF,6.0,209.63,90.0,210.16045491,270.20629917,X,field_out,fly_ball,Oppo,False,2
2024,2024-08-08,747169,2,4,L,R,CU,14.0,126.13,174.62,1.7719264099999845,59.02261915000002,X,field_out,ground_ball,Straightaway,True,1
2024,2024-08-08,747169,47,3,R,R,SL,9.0,103.62,157.39,-54.4056278,102.02303048000007,X,single,ground_ball,Pull,False,0
2024,2024-08-07,746115,40,4,R,R,ST,12.0,79.71,70.64,-114.07712141000003,318.5224897300001,X,field_out,fly_ball,Pull,True,0
2024,2024-08-07,746115,24,5,R,R,ST,6.0,121.41,156.77,-10.007640710000013,103.57034650000001,X,force_out,ground_ball,Straightaway,False,1
2024,2024-08-07,746115,52,2,R,R,SI,4.0,190.69,116.33,162.89244617,204.49528174000005,X,field_out,fly_ball,Oppo,False,2
2024,2024-08-07,746115,71,4,R,R,FC,3.0,140.52,99.38,37.68463210000002,246.79690519000005,X,single,line_drive,Straightaway,False,1
2024,2024-08-07,746115,2,2,R,R,SL,8.0,101.84,159.35,-58.84792218,97.13151532000005,X,single,ground_ball,Pull,False,0
2024,2024-08-06,746120,71,3,R,R,FF,5.0,132.89,86.25,18.642662369999965,279.56506542000005,X,field_out,fly_ball,Straightaway,False,1
2024,2024-08-06,746120,24,3,L,R,SL,9.0,122.38,85.71,-7.5868398400000165,280.91272776000005,X,single,ground_ball,Straightaway,False,1
