entity,player_name,game_year,plate_apps,pitches,ba,obp,slg,ops,woba,krate,whiff_rate,chase_rate,hard_hit_rate,barrel_rate,runs_created,rc_per_pa
Phillies Hitters,"Hoskins, Rhys",2018,658,2920,0.24551971326164876,0.3515981735159817,0.496415770609319,0.8480139441253007,0.3634246575342466,0.22796352583586627,0.21853146853146854,0.1970509383378016,0.3898305084745763,0.11380145278450363,99,0.15045592705167174
Phillies Hitters,"Hoskins, Rhys",2019,699,3223,0.22631578947368422,0.3586800573888092,0.4543859649122807,0.8130660223010899,0.34693687230989956,0.2474964234620887,0.23180379746835442,0.22057953873447664,0.3870967741935484,0.0967741935483871,88,0.12589413447782546
Phillies Hitters,"Hoskins, Rhys",2020,185,769,0.24503311258278146,0.3837837837837838,0.5033112582781457,0.8870950420619295,0.3823621621621621,0.23243243243243245,0.2664576802507837,0.2222222222222222,0.42592592592592593,0.14814814814814814,27,0.14594594594594595
Phillies Hitters,"Hoskins, Rhys",2021,443,1886,0.2467866323907455,0.3340857787810384,0.5295629820051414,0.8636487607861798,0.3645620767494357,0.24379232505643342,0.2640382317801673,0.25260960334029225,0.4628975265017668,0.1696113074204947,72,0.16252821670428894
Phillies Hitters,"Hoskins, Rhys",2022,745,3211,0.23708206686930092,0.31989247311827956,0.45896656534954405,0.7788590384678236,0.33818279569892473,0.25906040268456376,0.25925925925925924,0.2332089552238806,0.43283582089552236,0.11513859275053305,93,0.12483221476510067
Phillies Hitters,"Howard, Ryan",2015,502,1897,0.2291220556745182,0.27689243027888444,0.44325481798715205,0.7201472482660365,0.30770400000000003,0.2749003984063745,0.3185328185328185,0.3720266412940057,0.45180722891566266,0.11746987951807229,82,0.16334661354581673
Phillies Hitters,"Howard, Ryan",2016,363,1372,0.19578313253012047,0.256198347107438,0.45180722891566266,0.7080055760231007,0.2967617728531856,0.3140495867768595,0.343046357615894,0.3790931989924433,0.4772727272727273,0.15454545454545454,62,0.17079889807162535
Phillies Hitters,"Hunter, Cedric",2016,36,126,0.08823529411764706,0.1388888888888889,0.17647058823529413,0.315359477124183,0.1431388888888889,0.16666666666666666,0.14492753623188406,0.4264705882352941,0.25,0.03571428571428571,1,0.027777777777777776
Phillies Hitters,"Jankowski, Travis",2021,153,583,0.25190839694656486,0.3466666666666667,0.3511450381679389,0.6978117048346055,0.31246,0.1895424836601307,0.18487394957983194,0.15925925925925927,0.20192307692307693,0.019230769230769232,10,0.06535947712418301
Phillies Hitters,"Joseph, Tommy",2016,347,1322,0.2571428571428571,0.30835734870317005,0.5047619047619047,0.8131192534650749,0.34161671469740634,0.21613832853025935,0.23134328358208955,0.33661971830985915,0.4186991869918699,0.11788617886178862,51,0.14697406340057637
Phillies Hitters,"Joseph, Tommy",2017,532,2026,0.2404040404040404,0.287593984962406,0.43232323232323233,0.7199172172856383,0.30547180451127826,0.2424812030075188,0.2656716417910448,0.3442622950819672,0.4010840108401084,0.07317073170731707,71,0.13345864661654136
Phillies Hitters,"Joyce, Matt",2021,67,272,0.09090909090909091,0.23880597014925373,0.21818181818181817,0.4569877883310719,0.2187462686567164,0.23880597014925373,0.30327868852459017,0.2158273381294964,0.275,0.1,9,0.13432835820895522
Phillies Hitters,"Kelly, Ty",2017,104,427,0.19318181818181818,0.26,0.3409090909090909,0.6009090909090908,0.25867,0.23076923076923078,0.22085889570552147,0.18181818181818182,0.16901408450704225,0.028169014084507043,16,0.15384615384615385
Phillies Hitters,"Kemp, Otto",2025,220,827,0.23115577889447236,0.29545454545454547,0.40703517587939697,0.7024897213339425,0.3055818181818182,0.31363636363636366,0.3490566037735849,0.2929782082324455,0.44696969696969696,0.12121212121212122,28,0.12727272727272726
Phillies Hitters,"Kendrick, Howie",2017,156,620,0.3404255319148936,0.3974358974358974,0.45390070921985815,0.8513366066557555,0.36928846153846157,0.19230769230769232,0.21843003412969283,0.3003194888178914,0.3392857142857143,0.08928571428571429,16,0.10256410256410256
Phillies Hitters,"Kepler, Max",2025,487,1890,0.21395348837209302,0.2962962962962963,0.39069767441860465,0.6869939707149009,0.3006008230452675,0.19507186858316222,0.23756906077348067,0.26365546218487396,0.43952802359882004,0.11209439528023599,53,0.10882956878850103
Phillies Hitters,"Kim, Hyun Soo",2017,96,404,0.22988505747126436,0.3020833333333333,0.2988505747126437,0.600933908045977,0.2695,0.19791666666666666,0.1695906432748538,0.18407960199004975,0.4117647058823529,0.07352941176470588,5,0.052083333333333336
Phillies Hitters,"Kingery, Scott",2018,483,1964,0.22566371681415928,0.2650103519668737,0.33849557522123896,0.6035059271881127,0.2625983436853002,0.2608695652173913,0.29038652130822595,0.36604189636163176,0.311178247734139,0.0513595166163142,37,0.07660455486542443
Phillies Hitters,"Kingery, Scott",2019,499,1973,0.2576419213973799,0.3132530120481928,0.4737991266375546,0.7870521386857474,0.32889357429718874,0.29458917835671344,0.3186372745490982,0.3117134559535334,0.3885350318471338,0.07961783439490445,55,0.11022044088176353
Phillies Hitters,"Kingery, Scott",2020,124,468,0.1592920353982301,0.22764227642276422,0.2831858407079646,0.5108281171307288,0.22744715447154473,0.28225806451612906,0.3153526970954357,0.31759656652360513,0.31645569620253167,0.10126582278481013,6,0.04838709677419355
Phillies Hitters,"Knapp, Andrew",2017,201,817,0.2558139534883721,0.35323383084577115,0.36627906976744184,0.719512900613213,0.31901990049751244,0.27860696517412936,0.2761627906976744,0.19559902200489,0.4017094017094017,0.02564102564102564,15,0.07462686567164178
Phillies Hitters,"Knapp, Andrew",2018,214,890,0.19786096256684493,0.29107981220657275,0.3155080213903743,0.606587833596947,0.2726384976525822,0.35046728971962615,0.3491686460807601,0.22696629213483147,0.39473684210526316,0.08771929824561403,15,0.07009345794392523
Phillies Hitters,"Knapp, Andrew",2019,158,643,0.21323529411764705,0.3096774193548387,0.3235294117647059,0.6332068311195447,0.28187096774193554,0.3227848101265823,0.3123123123123123,0.2874617737003058,0.42045454545454547,0.09090909090909091,8,0.05063291139240506
Phillies Hitters,"Knapp, Andrew",2020,89,345,0.2777777777777778,0.4044943820224719,0.4444444444444444,0.8489388264669163,0.3725842696629213,0.21348314606741572,0.30434782608695654,0.23295454545454544,0.3333333333333333,0.07407407407407407,15,0.16853932584269662
Phillies Hitters,"Knapp, Andrew",2021,159,619,0.15172413793103448,0.21518987341772153,0.21379310344827587,0.4289829768659974,0.1965,0.3836477987421384,0.3764367816091954,0.3685897435897436,0.313953488372093,0.03488372093023256,11,0.06918238993710692
Phillies Hitters,"Lough, David",2016,79,290,0.23880597014925373,0.34177215189873417,0.31343283582089554,0.6552049877196298,0.2923205128205128,0.10126582278481013,0.16541353383458646,0.3313253012048193,0.23333333333333334,0.0,4,0.05063291139240506
Phillies Hitters,"Marchán, Rafael",2021,56,193,0.23076923076923078,0.2857142857142857,0.34615384615384615,0.6318681318681318,0.2767142857142857,0.17857142857142858,0.1590909090909091,0.297029702970297,0.19047619047619047,0.0,4,0.07142857142857142
Phillies Hitters,"Marchán, Rafael",2024,56,195,0.29411764705882354,0.34545454545454546,0.5490196078431373,0.8944741532976828,0.3819818181818182,0.14285714285714285,0.15555555555555556,0.2558139534883721,0.3181818181818182,0.09090909090909091,6,0.10714285714285714
Phillies Hitters,"Marchán, Rafael",2025,119,459,0.20754716981132076,0.2796610169491525,0.3018867924528302,0.5815478094019827,0.2612372881355932,0.14285714285714285,0.22815533980582525,0.24,0.2222222222222222,0.022222222222222223,14,0.11764705882352941
Phillies Hitters,"Marchán, Rafael",2026,92,362,0.10227272727272728,0.14130434782608695,0.17045454545454544,0.3117588932806324,0.1430978260869565,0.15217391304347827,0.16666666666666666,0.327683615819209,0.1891891891891892,0.02702702702702703,6,0.06521739130434782
Phillies Hitters,"Marsh, Brandon",2022,183,709,0.2631578947368421,0.3076923076923077,0.4444444444444444,0.7521367521367521,0.32575824175824175,0.31693989071038253,0.25872093023255816,0.3324324324324324,0.40350877192982454,0.07017543859649122,21,0.11475409836065574
Phillies Hitters,"Marsh, Brandon",2023,511,2149,0.2828054298642534,0.37058823529411766,0.4638009049773756,0.8343891402714932,0.3611705882352941,0.3111545988258317,0.2797814207650273,0.25507502206531335,0.4861111111111111,0.10069444444444445,65,0.12720156555772993
Phillies Hitters,"Marsh, Brandon",2024,491,2059,0.24249422632794457,0.32040816326530613,0.4064665127020785,0.7268746759673846,0.3176244897959183,0.319755600814664,0.275175644028103,0.2390909090909091,0.46785714285714286,0.09642857142857143,60,0.12219959266802444
Phillies Hitters,"Marsh, Brandon",2025,441,1716,0.2715736040609137,0.3318077803203661,0.4289340101522843,0.7607417904726503,0.3294988558352403,0.26077097505668934,0.23856613102595797,0.2925170068027211,0.4666666666666667,0.08771929824561403,46,0.10430839002267574
Phillies Hitters,"Marsh, Brandon",2026,473,1767,0.2723112128146453,0.3177966101694915,0.43707093821510296,0.7548675483845945,0.3240920770877944,0.25158562367864695,0.252985884907709,0.37513397642015006,0.4520123839009288,0.08359133126934984,60,0.12684989429175475
Phillies Hitters,"Maton, Nick",2021,131,512,0.2564102564102564,0.3230769230769231,0.38461538461538464,0.7076923076923077,0.30938461538461537,0.29770992366412213,0.31153846153846154,0.3050847457627119,0.35,0.0625,16,0.12213740458015267
Phillies Hitters,"Maton, Nick",2022,86,368,0.2465753424657534,0.3372093023255814,0.5068493150684932,0.8440586173940745,0.3596860465116279,0.3372093023255814,0.35195530726256985,0.30845771144278605,0.30434782608695654,0.06521739130434782,17,0.19767441860465115
Phillies Hitters,"McCutchen, Andrew",2019,262,1165,0.2557077625570776,0.37786259541984735,0.45662100456621,0.8344835999860574,0.35844656488549614,0.2099236641221374,0.2566585956416465,0.14655172413793102,0.40853658536585363,0.07317073170731707,30,0.11450381679389313
Phillies Hitters,"McCutchen, Andrew",2020,241,974,0.2534562211981567,0.3236514522821577,0.43317972350230416,0.7568311757844619,0.32707883817427386,0.1991701244813278,0.22025316455696203,0.21428571428571427,0.4117647058823529,0.08235294117647059,34,0.14107883817427386
Phillies Hitters,"McCutchen, Andrew",2021,572,2308,0.22199170124481327,0.3321678321678322,0.44398340248962653,0.7761512346574587,0.3347307692307692,0.23076923076923078,0.2585669781931464,0.19139596136962247,0.3949579831932773,0.0896358543417367,80,0.13986013986013987
Phillies Hitters,"Merrifield, Whit",2024,175,633,0.19745222929936307,0.27586206896551724,0.2929936305732484,0.5688556995387657,0.2575689655172414,0.10857142857142857,0.1870967741935484,0.284789644012945,0.17391304347826086,0.028985507246376812,12,0.06857142857142857
Phillies Hitters,"Miller, Brad",2019,130,506,0.2627118644067797,0.33076923076923076,0.6101694915254238,0.9409387222946546,0.38322307692307694,0.2692307692307692,0.3093220338983051,0.26545454545454544,0.46987951807228917,0.14457831325301204,21,0.16153846153846155
Phillies Hitters,"Miller, Brad",2021,375,1525,0.22658610271903323,0.31733333333333336,0.45317220543806647,0.7705055387713998,0.3314586666666666,0.2986666666666667,0.30857142857142855,0.24342105263157895,0.4794520547945205,0.1232876712328767,50,0.13333333333333333
Phillies Hitters,"Moniak, Mickey",2021,36,134,0.09090909090909091,0.14285714285714285,0.18181818181818182,0.3246753246753247,0.14711428571428573,0.4444444444444444,0.410958904109589,0.39436619718309857,0.3888888888888889,0.05555555555555555,3,0.08333333333333333
Phillies Hitters,"Moniak, Mickey",2022,50,182,0.13043478260869565,0.1836734693877551,0.15217391304347827,0.33584738243123335,0.15812244897959185,0.38,0.3431372549019608,0.4811320754716981,0.2857142857142857,0.03571428571428571,2,0.04
Phillies Hitters,"Morgan, Adam",2016,36,124,0.09375,0.12121212121212122,0.125,0.24621212121212122,0.11178787878787878,0.3055555555555556,0.2692307692307692,0.36507936507936506,0.0,0.0,1,0.027777777777777776
Phillies Hitters,"Morrison, Logan",2019,38,156,0.2,0.2631578947368421,0.4,0.6631578947368422,0.28018421052631576,0.2631578947368421,0.24096385542168675,0.2777777777777778,0.28,0.12,4,0.10526315789473684
Phillies Hitters,"Muñoz, Yairo",2022,60,208,0.21052631578947367,0.25,0.40350877192982454,0.6535087719298245,0.2832166666666666,0.16666666666666666,0.2601626016260163,0.38461538461538464,0.3617021276595745,0.0425531914893617,7,0.11666666666666667
Phillies Hitters,"Nava, Daniel",2017,214,859,0.3005464480874317,0.3925233644859813,0.4207650273224044,0.8132883918083857,0.3567710280373832,0.17757009345794392,0.17746478873239438,0.19138755980861244,0.30612244897959184,0.047619047619047616,23,0.10747663551401869
Phillies Hitters,"Nola, Aaron",2016,35,142,0.03333333333333333,0.14705882352941177,0.06666666666666667,0.21372549019607845,0.11870588235294116,0.4857142857142857,0.32608695652173914,0.17857142857142858,0.21428571428571427,0.0,0,0.0
Phillies Hitters,"Nola, Aaron",2017,54,218,0.08333333333333333,0.15384615384615385,0.08333333333333333,0.23717948717948717,0.12076923076923075,0.46296296296296297,0.32894736842105265,0.125,0.08,0.0,1,0.018518518518518517
Phillies Hitters,"Nola, Aaron",2018,70,264,0.04838709677419355,0.06349206349206349,0.06451612903225806,0.12800819252432155,0.05868253968253968,0.5142857142857142,0.2391304347826087,0.13978494623655913,0.06060606060606061,0.0,5,0.07142857142857142
Phillies Hitters,"Nola, Aaron",2019,70,286,0.11864406779661017,0.2,0.15254237288135594,0.3525423728813559,0.16806153846153846,0.5,0.15151515151515152,0.096,0.20689655172413793,0.0,4,0.05714285714285714
Phillies Hitters,"Nola, Aaron",2021,63,253,0.14285714285714285,0.23214285714285715,0.1836734693877551,0.4158163265306123,0.19698214285714283,0.4603174603174603,0.18072289156626506,0.12745098039215685,0.10714285714285714,0.0,4,0.06349206349206349
Phillies Hitters,"Pache, Cristian",2023,105,426,0.23076923076923078,0.3269230769230769,0.3956043956043956,0.7225274725274725,0.31775,0.2857142857142857,0.365,0.25925925925925924,0.46774193548387094,0.06451612903225806,12,0.11428571428571428
Phillies Hitters,"Pache, Cristian",2024,117,496,0.20388349514563106,0.2905982905982906,0.27184466019417475,0.5624429507924653,0.2568119658119658,0.358974358974359,0.33766233766233766,0.22709163346613545,0.45161290322580644,0.03225806451612903,10,0.08547008547008547
Phillies Hitters,"Paredes, Jimmy",2016,150,555,0.21678321678321677,0.24161073825503357,0.34965034965034963,0.5912610879053832,0.25348322147651003,0.29333333333333333,0.340625,0.46855345911949686,0.36633663366336633,0.09900990099009901,17,0.11333333333333333
Phillies Hitters,"Perkins, Cameron",2017,97,348,0.18181818181818182,0.23711340206185566,0.2727272727272727,0.5098406747891284,0.22495876288659794,0.23711340206185566,0.24528301886792453,0.29120879120879123,0.3880597014925373,0.014925373134328358,8,0.08247422680412371
Phillies Hitters,"Pivetta, Nick",2017,48,171,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.13636363636363635,0.05979545454545455,0.4375,0.40217391304347827,0.3548387096774194,0.1111111111111111,0.0,1,0.020833333333333332
Phillies Hitters,"Pivetta, Nick",2018,45,153,0.1,0.14285714285714285,0.125,0.26785714285714285,0.12540476190476188,0.4444444444444444,0.4393939393939394,0.3018867924528302,0.08695652173913043,0.0,1,0.022222222222222223
Phillies Hitters,"Quinn, Roman",2016,69,268,0.2631578947368421,0.373134328358209,0.3333333333333333,0.7064676616915423,0.3223283582089552,0.2753623188405797,0.3140495867768595,0.21052631578947367,0.175,0.025,7,0.10144927536231885
Phillies Hitters,"Quinn, Roman",2018,143,560,0.2595419847328244,0.31690140845070425,0.4122137404580153,0.7291151489087195,0.31574647887323937,0.24475524475524477,0.2857142857142857,0.2596491228070175,0.27835051546391754,0.020618556701030927,12,0.08391608391608392
Phillies Hitters,"Quinn, Roman",2019,122,448,0.21296296296296297,0.2975206611570248,0.37037037037037035,0.6678910315273952,0.28916528925619833,0.2786885245901639,0.3128205128205128,0.2358490566037736,0.36,0.05333333333333334,12,0.09836065573770492
Phillies Hitters,"Quinn, Roman",2020,116,454,0.21296296296296297,0.2608695652173913,0.3148148148148148,0.5756843800322061,0.25384347826086956,0.33620689655172414,0.3008474576271186,0.270935960591133,0.2571428571428571,0.02857142857142857,8,0.06896551724137931
Phillies Hitters,"Quinn, Roman",2021,62,255,0.17307692307692307,0.3064516129032258,0.28846153846153844,0.5949131513647643,0.2750806451612903,0.3064516129032258,0.32038834951456313,0.16923076923076924,0.2727272727272727,0.030303030303030304,2,0.03225806451612903
Phillies Hitters,"Quinn, Roman",2022,40,168,0.16216216216216217,0.225,0.1891891891891892,0.41418918918918923,0.1937,0.375,0.2597402597402597,0.27380952380952384,0.3181818181818182,0.045454545454545456,3,0.075
Phillies Hitters,"Ramos, Wilson",2018,100,376,0.33707865168539325,0.39,0.48314606741573035,0.8731460674157303,0.37395,0.19,0.24509803921568626,0.2994652406417112,0.4583333333333333,0.027777777777777776,17,0.17
Phillies Hitters,"Realmuto, J.T.",2019,591,2332,0.275092936802974,0.3254237288135593,0.49256505576208176,0.8179887845756411,0.33980338983050845,0.20812182741116753,0.23837700760777683,0.3256578947368421,0.41134751773049644,0.08747044917257683,86,0.1455160744500846
Phillies Hitters,"Realmuto, J.T.",2020,195,742,0.2658959537572254,0.3487179487179487,0.4913294797687861,0.8400474284867347,0.36079999999999995,0.24615384615384617,0.2976190476190476,0.2519480519480519,0.424,0.136,34,0.17435897435897435
Phillies Hitters,"Realmuto, J.T.",2021,532,2096,0.26260504201680673,0.33646616541353386,0.43907563025210083,0.7755417956656347,0.3356766917293233,0.2424812030075188,0.2697495183044316,0.30670339761248855,0.4469914040114613,0.08595988538681948,76,0.14285714285714285
Phillies Hitters,"Realmuto, J.T.",2022,633,2476,0.2688927943760984,0.334913112164297,0.46572934973637964,0.8006424619006767,0.3471879936808847,0.2259083728278041,0.2634186622625929,0.3112529928172386,0.46635730858468677,0.1136890951276102,93,0.14691943127962084
Phillies Hitters,"Realmuto, J.T.",2023,589,2297,0.2527881040892193,0.3054607508532423,0.4591078066914498,0.7645685575446921,0.3260767918088737,0.2563667232597623,0.26776429809358754,0.3025064822817632,0.4362244897959184,0.1096938775510204,80,0.13582342954159593
Phillies Hitters,"Realmuto, J.T.",2024,430,1655,0.25699745547073793,0.3186046511627907,0.41475826972010177,0.7333629208828925,0.32060232558139534,0.24651162790697675,0.26181818181818184,0.2995049504950495,0.46153846153846156,0.10139860139860139,50,0.11627906976744186
Phillies Hitters,"Realmuto, J.T.",2025,566,2259,0.26011560693641617,0.31504424778761064,0.3969171483622351,0.7119613961498457,0.31122300884955756,0.2332155477031802,0.23978201634877383,0.3240174672489083,0.46153846153846156,0.08717948717948718,57,0.10070671378091872
Phillies Hitters,"Realmuto, J.T.",2026,354,1391,0.21656050955414013,0.2909604519774011,0.3375796178343949,0.628540069811796,0.2813418079096045,0.211864406779661,0.24012158054711247,0.30404463040446306,0.40329218106995884,0.04526748971193416,41,0.11581920903954802
Phillies Hitters,"Revere, Ben",2015,388,1411,0.2978142076502732,0.33419689119170987,0.3743169398907104,0.7085138310824203,0.3112357512953368,0.09278350515463918,0.09672131147540984,0.29864864864864865,0.12349397590361445,0.0,26,0.06701030927835051
Phillies Hitters,"Reyes, Felix",2026,39,118,0.15384615384615385,0.15384615384615385,0.2564102564102564,0.41025641025641024,0.1758974358974359,0.23076923076923078,0.2753623188405797,0.5285714285714286,0.27586206896551724,0.06896551724137931,2,0.05128205128205128
Phillies Hitters,"Rincones Jr., Gabriel",2026,89,344,0.16666666666666666,0.20224719101123595,0.2857142857142857,0.48796147672552165,0.21453932584269664,0.3258426966292135,0.30303030303030304,0.46629213483146065,0.35714285714285715,0.08928571428571429,7,0.07865168539325842
Phillies Hitters,"Rodríguez, Sean",2019,139,590,0.22321428571428573,0.34814814814814815,0.375,0.7231481481481481,0.3187555555555555,0.2949640287769784,0.34108527131782945,0.2347560975609756,0.3684210526315789,0.05263157894736842,12,0.08633093525179857
Phillies Hitters,"Rojas, Johan",2023,209,726,0.2552083333333333,0.29207920792079206,0.3697916666666667,0.6618708745874587,0.2884009900990099,0.2727272727272727,0.2625,0.4117647058823529,0.3028169014084507,0.02112676056338028,23,0.11004784688995216
Phillies Hitters,"Rojas, Johan",2024,369,1353,0.24198250728862974,0.27977839335180055,0.3206997084548105,0.600478101806611,0.2654404432132964,0.1897018970189702,0.2280966767371601,0.35809806835066865,0.2704626334519573,0.02491103202846975,37,0.1002710027100271
Phillies Hitters,"Rojas, Johan",2025,172,625,0.2236842105263158,0.27976190476190477,0.2894736842105263,0.5692355889724311,0.2538095238095238,0.23255813953488372,0.24695121951219512,0.38095238095238093,0.35294117647058826,0.03361344537815126,19,0.11046511627906977
Phillies Hitters,"Ruf, Darin",2015,297,1143,0.23507462686567165,0.2996632996632997,0.4141791044776119,0.7138424041409116,0.31053198653198655,0.23232323232323232,0.26497277676951,0.2894736842105263,0.42574257425742573,0.07920792079207921,42,0.1414141414141414
Phillies Hitters,"Ruf, Darin",2016,89,351,0.20481927710843373,0.23863636363636365,0.3373493975903614,0.5759857612267251,0.24805681818181818,0.2808988764044944,0.26506024096385544,0.3235294117647059,0.4,0.08333333333333333,10,0.11235955056179775
Phillies Hitters,"Ruiz, Carlos",2015,320,1236,0.2112676056338028,0.2902208201892745,0.2852112676056338,0.5754320877949083,0.2588888888888889,0.134375,0.12573673870333987,0.21164021164021163,0.17959183673469387,0.0163265306122449,25,0.078125
Phillies Hitters,"Ruiz, Carlos",2016,193,828,0.2606060606060606,0.36787564766839376,0.3515151515151515,0.7193907991835453,0.32357291666666665,0.14507772020725387,0.12171052631578948,0.1820388349514563,0.3795620437956204,0.043795620437956206,12,0.06217616580310881
Phillies Hitters,"Rupp, Cameron",2015,299,1138,0.23333333333333334,0.3010033444816054,0.37407407407407406,0.6750774185556794,0.29065986394557825,0.23745819397993312,0.26268115942028986,0.27335640138408307,0.35323383084577115,0.07462686567164178,31,0.10367892976588629
Phillies Hitters,"Rupp, Cameron",2016,419,1583,0.2519280205655527,0.3031026252983294,0.4473007712082262,0.7504033965065555,0.3211933174224344,0.2720763723150358,0.30303030303030304,0.2875,0.47101449275362317,0.09057971014492754,54,0.1288782816229117
Phillies Hitters,"Rupp, Cameron",2017,328,1370,0.21694915254237288,0.2926829268292683,0.41694915254237286,0.7096320793716411,0.30430182926829263,0.3475609756097561,0.3717948717948718,0.26256983240223464,0.4175824175824176,0.0989010989010989,34,0.10365853658536585
Phillies Hitters,"Santana, Carlos",2018,673,2801,0.22857142857142856,0.3462109955423477,0.4142857142857143,0.760496709828062,0.3334561664190193,0.13818722139673106,0.1939655172413793,0.20951068228807718,0.3873684210526316,0.06947368421052631,89,0.13224368499257058
Phillies Hitters,"Saunders, Michael",2017,212,906,0.205,0.25,0.36,0.61,0.2616320754716981,0.24056603773584906,0.23972602739726026,0.2727272727272727,0.3087248322147651,0.0738255033557047,20,0.09433962264150944
Phillies Hitters,"Schwarber, Kyle",2022,737,3211,0.21835443037974683,0.3242876526458616,0.5079113924050633,0.8321990450509249,0.3576811397557666,0.29579375848032563,0.2900232018561485,0.21441550575408844,0.5406698564593302,0.19617224880382775,106,0.14382632293080055
Phillies Hitters,"Schwarber, Kyle",2023,769,3295,0.20126782884310618,0.34070221066319895,0.48811410459587956,0.8288163152590785,0.35577633289986993,0.30039011703511054,0.31451612903225806,0.21293646250715512,0.4987593052109181,0.17369727047146402,112,0.14564369310793238
Phillies Hitters,"Schwarber, Kyle",2024,708,2936,0.2440677966101695,0.3587570621468927,0.47966101694915253,0.8384180790960452,0.3625988700564972,0.2867231638418079,0.32145886344359625,0.21032005225342912,0.5532994923857868,0.15736040609137056,113,0.1596045197740113
Phillies Hitters,"Schwarber, Kyle",2025,737,3130,0.2379421221864952,0.35549525101763907,0.5627009646302251,0.9181962156478642,0.38931478968792405,0.2781546811397558,0.3343534812547819,0.21441661576053758,0.5961538461538461,0.2091346153846154,137,0.18588873812754408
Phillies Hitters,"Schwarber, Kyle",2026,537,2291,0.24663677130044842,0.3656716417910448,0.5336322869955157,0.8993039287865605,0.38327306967984937,0.33891992551210426,0.3440643863179074,0.2516077170418006,0.5243445692883895,0.1760299625468165,74,0.1378026070763501
Phillies Hitters,"Segura, Jean",2019,617,2232,0.2795138888888889,0.32142857142857145,0.4201388888888889,0.7415674603174603,0.3151737012987013,0.11831442463533225,0.14622641509433962,0.35720303285593935,0.32741617357001973,0.03155818540433925,62,0.10048622366288493
Phillies Hitters,"Segura, Jean",2020,215,821,0.265625,0.3411214953271028,0.421875,0.7629964953271028,0.33288317757009345,0.20930232558139536,0.22395833333333334,0.31473214285714285,0.38513513513513514,0.060810810810810814,28,0.13023255813953488
Phillies Hitters,"Segura, Jean",2021,565,2182,0.28932038834951457,0.34397163120567376,0.4349514563106796,0.7789230875163533,0.3369521276595745,0.13805309734513274,0.17325800376647835,0.3013953488372093,0.3741496598639456,0.05895691609977324,62,0.10973451327433628
Phillies Hitters,"Segura, Jean",2022,447,1625,0.2682926829268293,0.32286995515695066,0.36829268292682926,0.6911626380837799,0.3070426008968609,0.1610738255033557,0.19478908188585609,0.3594847775175644,0.3782991202346041,0.04105571847507331,43,0.09619686800894854
Phillies Hitters,"Sizemore, Grady",2015,104,352,0.24489795918367346,0.28846153846153844,0.29591836734693877,0.5843799058084772,0.2609711538461539,0.22115384615384615,0.22702702702702704,0.31952662721893493,0.44,0.02666666666666667,7,0.0673076923076923
Phillies Hitters,"Sosa, Edmundo",2022,69,254,0.3064516129032258,0.3382352941176471,0.5645161290322581,0.9027514231499052,0.37827941176470586,0.2318840579710145,0.24475524475524477,0.46923076923076923,0.32653061224489793,0.10204081632653061,17,0.2463768115942029
Phillies Hitters,"Sosa, Edmundo",2023,301,1130,0.25,0.29194630872483224,0.425,0.7169463087248322,0.30841946308724827,0.24584717607973422,0.2846497764530551,0.42984014209591476,0.32057416267942584,0.06698564593301436,30,0.09966777408637874
Phillies Hitters,"Sosa, Edmundo",2024,280,1066,0.2559055118110236,0.3129496402877698,0.41732283464566927,0.730272474933439,0.31740647482014384,0.24285714285714285,0.3140495867768595,0.4074074074074074,0.4095744680851064,0.0851063829787234,32,0.11428571428571428
Phillies Hitters,"Sosa, Edmundo",2025,264,950,0.2764227642276423,0.3076923076923077,0.46747967479674796,0.7751719824890557,0.33145,0.2159090909090909,0.2578268876611418,0.45564516129032256,0.38144329896907214,0.061855670103092786,39,0.14772727272727273
Phillies Hitters,"Sosa, Edmundo",2026,205,762,0.2192513368983957,0.2623762376237624,0.35294117647058826,0.6153174140943507,0.26925247524752477,0.2097560975609756,0.27253218884120173,0.5364705882352941,0.40540540540540543,0.06756756756756757,31,0.15121951219512195
Phillies Hitters,"Stassi, Brock",2017,90,406,0.16666666666666666,0.2777777777777778,0.2948717948717949,0.5726495726495726,0.25897777777777775,0.24444444444444444,0.16374269005847952,0.2146341463414634,0.25,0.05357142857142857,7,0.07777777777777778
Phillies Hitters,"Stott, Bryson",2022,517,2112,0.22505307855626328,0.29069767441860467,0.346072186836518,0.6367698612551227,0.283015503875969,0.195357833655706,0.16963350785340314,0.28914505283381364,0.3682795698924731,0.043010752688172046,54,0.10444874274661509
Phillies Hitters,"Stott, Bryson",2023,689,2881,0.277337559429477,0.3241279069767442,0.4120443740095087,0.736172280986253,0.318843023255814,0.16545718432510886,0.1586687306501548,0.2943722943722944,0.34724857685009486,0.04743833017077799,74,0.10740203193033382
Phillies Hitters,"Stott, Bryson",2024,582,2368,0.2437137330754352,0.3127147766323024,0.35589941972920697,0.6686141963615093,0.29527319587628864,0.16666666666666666,0.17307692307692307,0.27952421410365336,0.30536130536130535,0.03496503496503497,64,0.10996563573883161
Phillies Hitters,"Stott, Bryson",2025,576,2518,0.2524271844660194,0.32111692844677137,0.3825242718446602,0.7036412002914316,0.3093647469458988,0.16493055555555555,0.17268292682926828,0.2358887952822241,0.294811320754717,0.05188679245283019,67,0.11631944444444445
