player_name,batter,game_year,stand,plate_apps,pitches,at_bats,hits,walks,unint_walks,hbp,strikeouts,sf,singles,doubles,triples,hrs,bip,ba,obp,slg,ops,iso,krate,bbrate,babip,woba,swings,whiffs,whiff_rate,chases,ooz,chase_rate,bips,hard_hits,hard_hit_rate,bips_barrel,barrels,barrel_rate,runs_created,rc_per_pa,floor,in_population
"Correia, Kevin",429781,2015,R,7,24,6,1,0,0,0,1,0,1,0,0,0,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.14285714285714285,0.0,0.2,0.14683333333333334,8.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0,0.0,12,False
"Cozens, Dylan",622226,2018,L,44,197,38,6,6,6,0,24,0,3,2,0,1,14,0.15789473684210525,0.2727272727272727,0.2894736842105263,0.562200956937799,0.13157894736842107,0.5454545454545454,0.13636363636363635,0.38461538461538464,0.25693181818181815,89.0,46.0,0.5168539325842697,30.0,114.0,0.2631578947368421,14.0,8.0,0.5714285714285714,14.0,1.0,0.07142857142857142,2,0.045454545454545456,11,True
"Cozens, Dylan",622226,2019,L,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,3.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,11,False
"Crawford, J.P.",641487,2017,L,87,407,70,15,16,16,0,22,1,10,4,1,0,49,0.21428571428571427,0.3563218390804598,0.3,0.6563218390804597,0.08571428571428572,0.25287356321839083,0.1839080459770115,0.30612244897959184,0.30273563218390803,167.0,36.0,0.2155688622754491,40.0,204.0,0.19607843137254902,49.0,11.0,0.22448979591836735,49.0,0.0,0.0,8,0.09195402298850575,11,True
"Crawford, J.P.",641487,2018,L,137,604,117,25,13,13,5,37,0,13,6,3,3,82,0.21367521367521367,0.31851851851851853,0.39316239316239315,0.7116809116809117,0.1794871794871795,0.27007299270072993,0.0948905109489051,0.2857142857142857,0.31347407407407407,240.0,66.0,0.275,47.0,285.0,0.1649122807017544,82.0,28.0,0.34146341463414637,82.0,4.0,0.04878048780487805,12,0.08759124087591241,11,True
"Crawford, Justin",702222,2026,L,367,1331,337,90,21,21,3,67,2,67,17,4,2,276,0.26706231454005935,0.3140495867768595,0.3590504451038576,0.6731000318807171,0.09198813056379823,0.18256130790190736,0.05722070844686648,0.32592592592592595,0.2983140495867769,716.0,132.0,0.18435754189944134,247.0,658.0,0.37537993920972645,276.0,96.0,0.34782608695652173,276.0,4.0,0.014492753623188406,35,0.09536784741144415,11,True
"Crouse, Hans",668968,2021,L,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,0,0.0,11,False
"Dahl, David",621311,2024,L,63,266,59,12,3,3,0,21,1,7,2,0,3,38,0.2033898305084746,0.23809523809523808,0.3898305084745763,0.6279257465698144,0.1864406779661017,0.3333333333333333,0.047619047619047616,0.25,0.2682380952380952,144.0,48.0,0.3333333333333333,53.0,146.0,0.363013698630137,38.0,8.0,0.21052631578947367,38.0,3.0,0.07894736842105263,10,0.15873015873015872,11,True
"Danks, Jordan",458668,2015,L,4,13,4,0,0,0,0,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,4.0,0.6666666666666666,3.0,9.0,0.3333333333333333,2.0,0.0,0.0,2.0,0.0,0.0,0,0.0,11,False
"Davis, Austin",656354,2018,L,3,14,3,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,8.0,5.0,0.625,3.0,5.0,0.6,,,,,,,0,0.0,11,False
"De Fratus, Justin",518603,2015,L,2,8,2,1,0,0,0,1,0,1,0,0,0,1,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.4405,6.0,2.0,0.3333333333333333,3.0,5.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,11,False
"De Fratus, Justin",518603,2015,R,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,12,False
"De La Cruz, Bryan",650559,2026,R,36,131,30,10,2,2,2,8,2,7,1,0,2,24,0.3333333333333333,0.3888888888888889,0.5666666666666667,0.9555555555555555,0.23333333333333334,0.2222222222222222,0.05555555555555555,0.36363636363636365,0.40069444444444446,73.0,22.0,0.3013698630136986,31.0,73.0,0.4246575342465753,24.0,9.0,0.375,24.0,2.0,0.08333333333333333,8,0.2222222222222222,12,True
"De Los Santos, Enyel",660853,2018,R,5,15,3,0,0,0,0,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,10.0,2.0,0.2,2.0,6.0,0.3333333333333333,3.0,0.0,0.0,3.0,0.0,0.0,0,0.0,12,False
"De Los Santos, Enyel",660853,2019,R,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,4.0,0.0,,,,,,,0,0.0,12,False
"Dickerson, Corey",572816,2019,L,136,583,132,39,3,3,0,32,1,19,10,2,8,101,0.29545454545454547,0.3088235294117647,0.5833333333333334,0.8921568627450981,0.2878787878787879,0.23529411764705882,0.022058823529411766,0.3333333333333333,0.3628529411764706,356.0,94.0,0.2640449438202247,161.0,323.0,0.4984520123839009,101.0,36.0,0.3564356435643564,101.0,10.0,0.09900990099009901,34,0.25,11,True
"Dickerson, Corey",572816,2019,R,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0,0.0,12,False
"Domínguez, Seranthony",622554,2018,R,2,12,1,0,1,1,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,,0.345,2.0,1.0,0.5,0.0,6.0,0.0,,,,,,,0,0.0,12,False
"Domínguez, Seranthony",622554,2019,R,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,2.0,1.0,0.0,,,,,,,,,0,0.0,12,False
"Eflin, Zach",621107,2016,R,23,74,23,6,0,0,0,8,0,4,2,0,0,15,0.2608695652173913,0.2608695652173913,0.34782608695652173,0.6086956521739131,0.08695652173913043,0.34782608695652173,0.0,0.4,0.26069565217391305,48.0,15.0,0.3125,18.0,34.0,0.5294117647058824,15.0,5.0,0.3333333333333333,15.0,0.0,0.0,0,0.0,12,True
"Eflin, Zach",621107,2017,R,22,71,21,3,0,0,0,13,0,3,0,0,0,9,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.5909090909090909,0.0,0.375,0.1252857142857143,41.0,21.0,0.5121951219512195,9.0,27.0,0.3333333333333333,9.0,2.0,0.2222222222222222,9.0,0.0,0.0,2,0.09090909090909091,12,True
"Eflin, Zach",621107,2018,R,50,172,44,4,0,0,0,31,0,3,0,0,1,19,0.09090909090909091,0.09090909090909091,0.1590909090909091,0.25,0.06818181818181818,0.62,0.0,0.25,0.10615909090909091,97.0,50.0,0.5154639175257731,34.0,72.0,0.4722222222222222,19.0,4.0,0.21052631578947367,19.0,1.0,0.05263157894736842,1,0.02,12,True
"Eflin, Zach",621107,2019,R,52,180,50,8,0,0,0,27,0,7,1,0,0,25,0.16,0.16,0.18,0.33999999999999997,0.01999999999999999,0.5192307692307693,0.0,0.34782608695652173,0.14614000000000002,106.0,51.0,0.4811320754716981,31.0,77.0,0.4025974025974026,25.0,4.0,0.16,25.0,0.0,0.0,3,0.057692307692307696,12,True
"Eflin, Zach",621107,2021,R,37,128,29,0,1,1,1,15,0,0,0,0,0,20,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,0.40540540540540543,0.02702702702702703,0.0,0.045612903225806446,73.0,27.0,0.3698630136986301,20.0,45.0,0.4444444444444444,20.0,3.0,0.15,20.0,0.0,0.0,1,0.02702702702702703,12,True
"Eickhoff, Jerad",595191,2015,R,16,45,14,2,0,0,0,7,0,2,0,0,0,9,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.4375,0.0,0.2857142857142857,0.12585714285714286,33.0,11.0,0.3333333333333333,12.0,16.0,0.75,9.0,2.0,0.2222222222222222,9.0,0.0,0.0,2,0.125,12,True
"Eickhoff, Jerad",595191,2016,R,62,186,61,8,1,1,0,12,0,5,3,0,0,49,0.13114754098360656,0.14516129032258066,0.18032786885245902,0.3254891591750397,0.04918032786885246,0.1935483870967742,0.016129032258064516,0.16326530612244897,0.14204838709677417,109.0,23.0,0.21100917431192662,40.0,97.0,0.41237113402061853,49.0,13.0,0.2653061224489796,49.0,0.0,0.0,6,0.0967741935483871,12,True
"Eickhoff, Jerad",595191,2017,R,34,110,31,5,0,0,0,13,0,4,1,0,0,21,0.16129032258064516,0.16129032258064516,0.1935483870967742,0.3548387096774194,0.03225806451612903,0.38235294117647056,0.0,0.2777777777777778,0.15290322580645163,66.0,16.0,0.24242424242424243,27.0,51.0,0.5294117647058824,21.0,3.0,0.14285714285714285,21.0,0.0,0.0,0,0.0,12,True
"Eickhoff, Jerad",595191,2018,R,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,4.0,2.0,0.5,3.0,5.0,0.6,,,,,,,0,0.0,12,False
"Eickhoff, Jerad",595191,2019,R,19,69,14,0,1,1,0,7,0,0,0,0,0,11,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.3684210526315789,0.05263157894736842,0.0,0.046,29.0,10.0,0.3448275862068966,13.0,33.0,0.3939393939393939,11.0,4.0,0.36363636363636365,11.0,0.0,0.0,0,0.0,12,True
"Ellis, A.J.",454560,2016,R,35,153,32,10,3,3,0,7,0,6,3,0,1,25,0.3125,0.37142857142857144,0.5,0.8714285714285714,0.1875,0.2,0.08571428571428572,0.375,0.3737714285714286,55.0,7.0,0.12727272727272726,12.0,72.0,0.16666666666666666,25.0,11.0,0.44,25.0,1.0,0.04,9,0.2571428571428571,12,True
"Ellis, Drew",656403,2023,R,29,128,23,5,6,6,0,7,0,3,0,0,2,16,0.21739130434782608,0.3793103448275862,0.4782608695652174,0.8575712143928036,0.26086956521739135,0.2413793103448276,0.20689655172413793,0.21428571428571427,0.37355172413793103,50.0,14.0,0.28,10.0,63.0,0.15873015873015872,16.0,6.0,0.375,16.0,3.0,0.1875,5,0.1724137931034483,12,True
"Falter, Bailey",663559,2021,R,5,23,5,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,15.0,8.0,0.5333333333333333,5.0,10.0,0.5,,,,,,,0,0.0,12,False
"Featherston, Taylor",605227,2016,R,28,113,26,3,2,2,0,11,0,2,1,0,0,15,0.11538461538461539,0.17857142857142858,0.15384615384615385,0.33241758241758246,0.038461538461538464,0.39285714285714285,0.07142857142857142,0.2,0.15642857142857142,64.0,24.0,0.375,16.0,50.0,0.32,15.0,3.0,0.2,15.0,0.0,0.0,1,0.03571428571428571,12,True
"Florimón, Pedro",465753,2017,L,33,147,32,10,1,1,0,13,0,8,1,1,0,19,0.3125,0.3333333333333333,0.40625,0.7395833333333333,0.09375,0.3939393939393939,0.030303030303030304,0.5263157894736842,0.3179696969696969,79.0,22.0,0.27848101265822783,19.0,67.0,0.2835820895522388,19.0,5.0,0.2631578947368421,19.0,0.0,0.0,4,0.12121212121212122,11,True
"Florimón, Pedro",465753,2017,R,16,67,14,6,2,2,0,3,0,3,3,0,0,11,0.42857142857142855,0.5,0.6428571428571429,1.1428571428571428,0.21428571428571436,0.1875,0.125,0.5454545454545454,0.4820625,28.0,3.0,0.10714285714285714,10.0,38.0,0.2631578947368421,11.0,4.0,0.36363636363636365,11.0,1.0,0.09090909090909091,2,0.125,12,True
"Florimón, Pedro",465753,2018,L,62,287,58,12,4,4,0,25,0,4,5,1,2,33,0.20689655172413793,0.25806451612903225,0.43103448275862066,0.6890989988876529,0.22413793103448273,0.4032258064516129,0.06451612903225806,0.3225806451612903,0.2928225806451613,131.0,44.0,0.33587786259541985,32.0,140.0,0.22857142857142856,33.0,17.0,0.5151515151515151,33.0,2.0,0.06060606060606061,4,0.06451612903225806,11,True
"Florimón, Pedro",465753,2018,R,14,58,13,4,1,1,0,5,0,3,1,0,0,8,0.3076923076923077,0.35714285714285715,0.38461538461538464,0.7417582417582418,0.07692307692307693,0.35714285714285715,0.07142857142857142,0.5,0.3269285714285714,26.0,8.0,0.3076923076923077,7.0,26.0,0.2692307692307692,8.0,1.0,0.125,8.0,0.0,0.0,1,0.07142857142857142,12,True
"Franco, Maikel",596748,2015,R,335,1198,304,85,26,24,4,52,1,48,22,1,14,253,0.27960526315789475,0.34328358208955223,0.4967105263157895,0.8399941084053417,0.21710526315789475,0.15522388059701492,0.07761194029850746,0.29707112970711297,0.3597117117117117,572.0,137.0,0.2395104895104895,191.0,645.0,0.2961240310077519,253.0,94.0,0.3715415019762846,253.0,15.0,0.05928853754940711,53,0.1582089552238806,12,True
"Franco, Maikel",596748,2016,R,630,2246,581,148,40,33,5,106,4,99,23,1,25,479,0.2547332185886403,0.30634920634920637,0.4268502581755594,0.7331994645247657,0.1721170395869191,0.16825396825396827,0.06349206349206349,0.2709251101321586,0.3111396468699839,1155.0,280.0,0.24242424242424243,376.0,1170.0,0.3213675213675214,479.0,195.0,0.407098121085595,479.0,33.0,0.06889352818371608,93,0.14761904761904762,12,True
"Franco, Maikel",596748,2017,R,620,2334,575,132,38,38,2,95,5,78,29,1,24,485,0.22956521739130434,0.27741935483870966,0.40869565217391307,0.6861150070126227,0.17913043478260873,0.1532258064516129,0.06129032258064516,0.23427331887201736,0.29191290322580643,1174.0,262.0,0.2231686541737649,351.0,1233.0,0.2846715328467153,485.0,176.0,0.3628865979381443,485.0,29.0,0.05979381443298969,82,0.13225806451612904,12,True
"Franco, Maikel",596748,2018,R,458,1645,433,117,22,22,0,62,3,77,17,1,22,374,0.2702078521939954,0.3034934497816594,0.4665127020785219,0.7700061518601813,0.1963048498845265,0.13537117903930132,0.048034934497816595,0.26988636363636365,0.328382096069869,852.0,181.0,0.21244131455399062,271.0,844.0,0.32109004739336494,374.0,127.0,0.339572192513369,374.0,24.0,0.06417112299465241,70,0.15283842794759825,12,True
"Franco, Maikel",596748,2019,R,409,1511,389,91,17,17,0,61,3,57,17,0,17,331,0.23393316195372751,0.26405867970660146,0.4087403598971722,0.6727990396037737,0.1748071979434447,0.1491442542787286,0.04156479217603912,0.2356687898089172,0.2811466992665036,778.0,171.0,0.21979434447300772,270.0,796.0,0.3391959798994975,331.0,127.0,0.38368580060422963,331.0,23.0,0.06948640483383686,57,0.1393643031784841,12,True
"Francoeur, Jeff",425796,2015,R,343,1183,326,84,13,13,1,77,3,54,16,1,13,252,0.25766871165644173,0.2857142857142857,0.4325153374233129,0.7182296231375986,0.17484662576687116,0.22448979591836735,0.037900874635568516,0.29707112970711297,0.308332361516035,666.0,168.0,0.25225225225225223,281.0,644.0,0.4363354037267081,252.0,84.0,0.3333333333333333,252.0,12.0,0.047619047619047616,48,0.13994169096209913,12,True
"Galvis, Freddy",520471,2015,L,440,1680,402,103,26,25,3,78,3,81,10,5,7,333,0.2562189054726368,0.30414746543778803,0.3582089552238806,0.6623564206616686,0.10199004975124376,0.17727272727272728,0.05909090909090909,0.3,0.2902424942263279,843.0,175.0,0.20759193357058126,340.0,906.0,0.37527593818984545,333.0,80.0,0.24024024024024024,333.0,9.0,0.02702702702702703,44,0.1,11,True
"Galvis, Freddy",520471,2015,R,163,608,157,44,4,4,0,25,1,40,4,0,0,134,0.2802547770700637,0.2962962962962963,0.3057324840764331,0.6020287803727293,0.02547770700636942,0.15337423312883436,0.024539877300613498,0.3308270676691729,0.26550617283950617,328.0,50.0,0.1524390243902439,135.0,295.0,0.4576271186440678,134.0,23.0,0.17164179104477612,134.0,1.0,0.007462686567164179,11,0.06748466257668712,12,True
"Galvis, Freddy",520471,2016,L,476,1835,441,110,23,17,3,109,3,70,20,3,17,341,0.2494331065759637,0.28936170212765955,0.42403628117913833,0.7133979833067978,0.17460317460317462,0.22899159663865545,0.04831932773109244,0.29245283018867924,0.2999396551724138,963.0,216.0,0.22429906542056074,389.0,985.0,0.3949238578680203,341.0,96.0,0.28152492668621704,341.0,11.0,0.03225806451612903,54,0.1134453781512605,11,True
"Galvis, Freddy",520471,2016,R,148,530,143,31,2,2,0,27,1,22,6,0,3,119,0.21678321678321677,0.22602739726027396,0.32167832167832167,0.5477057189385957,0.1048951048951049,0.18243243243243243,0.013513513513513514,0.24561403508771928,0.23421232876712328,288.0,47.0,0.16319444444444445,99.0,263.0,0.376425855513308,119.0,31.0,0.2605042016806723,119.0,2.0,0.01680672268907563,15,0.10135135135135136,12,True
"Galvis, Freddy",520471,2017,L,459,1863,416,106,35,35,3,87,4,72,19,5,10,334,0.2548076923076923,0.314410480349345,0.39663461538461536,0.7110450957339604,0.14182692307692307,0.1895424836601307,0.07625272331154684,0.29721362229102166,0.3068471615720524,916.0,179.0,0.19541484716157206,298.0,963.0,0.3094496365524403,334.0,85.0,0.25449101796407186,334.0,11.0,0.03293413173652695,52,0.11328976034858387,11,True
"Galvis, Freddy",520471,2017,R,202,778,192,49,8,8,1,24,0,36,10,1,2,169,0.2552083333333333,0.2885572139303483,0.3489583333333333,0.6375155472636815,0.09375,0.1188118811881188,0.039603960396039604,0.28313253012048195,0.2769701492537313,376.0,50.0,0.13297872340425532,143.0,415.0,0.344578313253012,169.0,34.0,0.20118343195266272,169.0,1.0,0.005917159763313609,13,0.06435643564356436,12,True
"Galvis, Freddy",520471,2021,L,84,344,73,17,8,8,2,15,1,12,1,0,4,59,0.2328767123287671,0.32142857142857145,0.410958904109589,0.7323874755381605,0.1780821917808219,0.17857142857142858,0.09523809523809523,0.23636363636363636,0.31902380952380954,149.0,34.0,0.22818791946308725,43.0,175.0,0.24571428571428572,59.0,19.0,0.3220338983050847,59.0,2.0,0.03389830508474576,9,0.10714285714285714,11,True
"Galvis, Freddy",520471,2021,R,36,129,34,7,1,1,0,4,1,4,2,0,1,31,0.20588235294117646,0.2222222222222222,0.35294117647058826,0.5751633986928104,0.1470588235294118,0.1111111111111111,0.027777777777777776,0.2,0.24163888888888888,66.0,7.0,0.10606060606060606,23.0,62.0,0.3709677419354839,31.0,8.0,0.25806451612903225,31.0,1.0,0.03225806451612903,5,0.1388888888888889,12,True
"Garcia, Aramis",605244,2024,R,7,36,7,0,0,0,0,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,19.0,6.0,0.3157894736842105,6.0,19.0,0.3157894736842105,4.0,1.0,0.25,4.0,0.0,0.0,0,0.0,12,False
"García, Adolis",666969,2026,R,259,1082,231,45,21,21,4,84,3,29,8,1,7,150,0.19480519480519481,0.2702702702702703,0.329004329004329,0.5992745992745994,0.1341991341991342,0.32432432432432434,0.08108108108108109,0.26573426573426573,0.26770656370656365,491.0,170.0,0.34623217922606925,173.0,581.0,0.2977624784853701,150.0,72.0,0.48,150.0,14.0,0.09333333333333334,21,0.08108108108108109,12,True
"García, Luis",472610,2016,R,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,12,False
"Garlick, Kyle",664247,2020,R,23,77,22,3,0,0,1,7,0,2,1,0,0,15,0.13636363636363635,0.17391304347826086,0.18181818181818182,0.3557312252964427,0.04545454545454547,0.30434782608695654,0.0,0.2,0.16226086956521737,31.0,10.0,0.3225806451612903,7.0,40.0,0.175,15.0,6.0,0.4,15.0,0.0,0.0,3,0.13043478260869565,12,True
"Gibson, Kyle",502043,2021,R,28,88,27,4,0,0,0,9,0,3,0,0,1,19,0.14814814814814814,0.14814814814814814,0.25925925925925924,0.4074074074074074,0.1111111111111111,0.32142857142857145,0.0,0.17647058823529413,0.17200000000000001,43.0,9.0,0.20930232558139536,8.0,35.0,0.22857142857142856,19.0,4.0,0.21052631578947367,19.0,1.0,0.05263157894736842,2,0.07142857142857142,12,True
"Goeddel, Tyler",595963,2016,R,234,904,213,41,17,17,2,52,1,31,3,3,4,163,0.19248826291079812,0.2575107296137339,0.29107981220657275,0.5485905418203066,0.09859154929577463,0.2222222222222222,0.07264957264957266,0.23417721518987342,0.244206008583691,413.0,104.0,0.25181598062953997,112.0,421.0,0.2660332541567696,163.0,49.0,0.3006134969325153,163.0,3.0,0.018404907975460124,16,0.06837606837606838,12,True
"González, Severino",605894,2015,R,12,40,10,1,1,1,0,4,0,1,0,0,0,7,0.1,0.18181818181818182,0.1,0.28181818181818186,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.14254545454545456,20.0,9.0,0.45,5.0,15.0,0.3333333333333333,7.0,0.0,0.0,7.0,0.0,0.0,1,0.08333333333333333,12,False
"González, Severino",605894,2016,R,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,12,False
"Gosselin, Phil",594838,2019,R,68,266,65,17,3,3,0,16,0,14,3,0,0,49,0.26153846153846155,0.29411764705882354,0.3076923076923077,0.6018099547511313,0.046153846153846156,0.23529411764705882,0.04411764705882353,0.3469387755102041,0.26325,121.0,29.0,0.2396694214876033,46.0,138.0,0.3333333333333333,49.0,18.0,0.3673469387755102,49.0,3.0,0.061224489795918366,7,0.10294117647058823,12,True
"Gosselin, Phil",594838,2020,R,101,418,92,23,9,9,0,27,0,15,5,0,3,65,0.25,0.31683168316831684,0.40217391304347827,0.7190055962117952,0.15217391304347827,0.26732673267326734,0.0891089108910891,0.3225806451612903,0.3134950495049505,170.0,43.0,0.2529411764705882,56.0,228.0,0.24561403508771928,65.0,19.0,0.2923076923076923,65.0,4.0,0.06153846153846154,12,0.1188118811881188,12,True
"Gregorius, Didi",544369,2020,L,234,902,215,61,12,12,4,28,2,39,10,2,10,190,0.2837209302325581,0.33047210300429186,0.4883720930232558,0.8188441960275477,0.20465116279069767,0.11965811965811966,0.05128205128205128,0.2849162011173184,0.3477381974248927,483.0,92.0,0.19047619047619047,150.0,452.0,0.33185840707964603,190.0,53.0,0.2789473684210526,190.0,8.0,0.042105263157894736,42,0.1794871794871795,11,True
"Gregorius, Didi",544369,2021,L,407,1580,368,77,24,24,8,67,7,46,16,2,13,308,0.20923913043478262,0.2678132678132678,0.3695652173913043,0.6373784852045721,0.1603260869565217,0.16461916461916462,0.05896805896805897,0.21694915254237288,0.274980343980344,859.0,211.0,0.24563445867287545,256.0,807.0,0.31722428748451054,308.0,82.0,0.2662337662337662,308.0,7.0,0.022727272727272728,56,0.1375921375921376,11,True
"Gregorius, Didi",544369,2022,L,232,827,214,45,13,13,3,36,2,31,9,4,1,180,0.2102803738317757,0.2629310344827586,0.3037383177570093,0.5666693522397679,0.09345794392523363,0.15517241379310345,0.05603448275862069,0.24581005586592178,0.2514913793103448,500.0,120.0,0.24,177.0,431.0,0.41067285382830626,180.0,41.0,0.22777777777777777,180.0,5.0,0.027777777777777776,19,0.08189655172413793,11,True
"Grullón, Deivy",620453,2019,R,9,29,9,1,0,0,0,2,0,0,1,0,0,7,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.14285714285714285,0.13522222222222224,20.0,8.0,0.4,3.0,10.0,0.3,7.0,2.0,0.2857142857142857,7.0,1.0,0.14285714285714285,1,0.1111111111111111,12,False
"Guthrie, Dalton",656495,2022,R,28,120,21,7,6,6,1,7,0,6,0,0,1,14,0.3333333333333333,0.5,0.47619047619047616,0.9761904761904762,0.14285714285714285,0.25,0.21428571428571427,0.46153846153846156,0.4367857142857143,49.0,16.0,0.32653061224489793,16.0,68.0,0.23529411764705882,14.0,2.0,0.14285714285714285,14.0,1.0,0.07142857142857142,5,0.17857142857142858,12,True
"Guthrie, Dalton",656495,2023,R,28,113,24,4,3,3,1,7,0,3,1,0,0,17,0.16666666666666666,0.2857142857142857,0.20833333333333334,0.49404761904761907,0.041666666666666685,0.25,0.10714285714285714,0.23529411764705882,0.23953571428571427,57.0,18.0,0.3157894736842105,22.0,62.0,0.3548387096774194,17.0,5.0,0.29411764705882354,17.0,0.0,0.0,1,0.03571428571428571,12,True
"Gómez, Jeanmar",491646,2015,R,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,4.0,1.0,0.25,3.0,6.0,0.5,,,,,,,0,0.0,12,False
"Hall, Darick",669742,2022,L,142,543,136,34,5,5,1,44,0,16,8,1,9,92,0.25,0.28169014084507044,0.5220588235294118,0.8037489643744822,0.2720588235294118,0.30985915492957744,0.035211267605633804,0.30120481927710846,0.3425774647887324,285.0,96.0,0.3368421052631579,88.0,270.0,0.32592592592592595,92.0,41.0,0.44565217391304346,92.0,16.0,0.17391304347826086,16,0.11267605633802817,11,True
"Hall, Darick",669742,2023,L,56,205,54,9,2,2,0,18,0,7,1,0,1,36,0.16666666666666666,0.19642857142857142,0.24074074074074073,0.43716931216931215,0.07407407407407407,0.32142857142857145,0.03571428571428571,0.22857142857142856,0.19323214285714285,116.0,28.0,0.2413793103448276,32.0,97.0,0.32989690721649484,36.0,14.0,0.3888888888888889,36.0,1.0,0.027777777777777776,3,0.05357142857142857,11,True
"Hamels, Cole",430935,2015,L,43,114,39,6,0,0,0,15,0,5,1,0,0,28,0.15384615384615385,0.15384615384615385,0.1794871794871795,0.33333333333333337,0.025641025641025633,0.3488372093023256,0.0,0.25,0.14515384615384616,71.0,23.0,0.323943661971831,29.0,53.0,0.5471698113207547,28.0,7.0,0.25,28.0,0.0,0.0,0,0.0,11,True
"Hammer, JD",670456,2019,R,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,12,False
"Hammer, JD",670456,2021,R,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,1.0,2.0,0.5,,,,,,,0,0.0,12,False
"Harang, Aaron",421685,2015,R,58,188,48,8,1,1,0,18,0,7,1,0,0,39,0.16666666666666666,0.1836734693877551,0.1875,0.3711734693877551,0.020833333333333343,0.3103448275862069,0.017241379310344827,0.26666666666666666,0.16551020408163264,108.0,31.0,0.28703703703703703,29.0,86.0,0.3372093023255814,39.0,5.0,0.1282051282051282,39.0,0.0,0.0,0,0.0,12,True
"Harper, Bryce",547180,2019,L,671,2787,573,149,88,88,6,178,4,77,36,1,35,399,0.2600349040139616,0.3621460506706408,0.5095986038394416,0.8717446545100824,0.24956369982547993,0.26527570789865873,0.13114754098360656,0.3131868131868132,0.36552160953800295,1358.0,459.0,0.3379970544918999,492.0,1620.0,0.3037037037037037,399.0,182.0,0.45614035087719296,399.0,59.0,0.14786967418546365,119,0.17734724292101342,11,True
